,about,category,datePublished,description,image,name,provider,url
0,,Business,2019-08-03T10:03:00.0000000Z,While the Middle East is still home to over 50% of the world's crude oil reserves ... the theocracy lashed out. Iran has attacked and even hijacked tankers near the Straits of Hormuz.,,The Downside In Crude Oil Could Be Limited,"[{'_type': 'Organization', 'name': 'Seeking Alpha'}]",https://seekingalpha.com/article/4280894-downside-crude-oil-limited
1,,World,2019-07-22T19:10:00.0000000Z,"The tension between the UK and Iran over the seizures of oil ... in the country with Africa’s largest proven oil reserves to about 1 million barrels, the Opec member’s lowest since February. An oil tanker, Monterey, has been waiting at Zawiya port ...","{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.5FA2D2E9942B8EFDA29251025DB63E4C&pid=News', 'width': 600, 'height': 325}}",Oil price and shares of Big Oil rise as UK-Iran tension simmers over tanker seizures,"[{'_type': 'Organization', 'name': 'Irish Examiner', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_1151c45fd3b2bc9ddb42c82459134b23&pid=news'}}}]",https://www.irishexaminer.com/breakingnews/business/oil-price-and-shares-of-big-oil-rise-as-uk-iran-tension-simmers-over-tanker-seizures-938690.html
2,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/0c3b7b2c-f40e-cba8-3bb6-29450420b38e', 'name': 'NASDAQ'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/0581f529-a659-ac53-5b4d-b31af2c97854', 'name': 'Oil tanker'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/47bee4c3-7910-b8eb-c72c-2853ceefead3', 'name': 'Trade'}]",,2019-07-14T17:20:00.0000000Z,"On Thursday, June 13, 2019 at around 5 AM GMT, the Front Altair oil tanker suffered severe damage as it was passing through the Strait of Hormuz. Investigative reports indicate that the Islamic Republic of Iran ... Crude Oil, Brent Crude Oil and the OPEC ...",,Oil Tanker Attack Reignites Short-Term Trading in Crude Oil,"[{'_type': 'Organization', 'name': 'Nasdaq', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_fefdf3a25667a335662ca70fc37bce11&pid=news'}}}]",https://www.nasdaq.com/article/oil-tanker-attack-reignites-shortterm-trading-in-crude-oil-cm1176081
3,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/573bec17-e6b2-549e-2cb2-1e1d3940c103', 'name': ""Soldiers' National Monument""}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8b35efb3-b950-75ab-b92f-b74a9a3cec91', 'name': 'Petroleum'}]",,2019-07-18T18:02:00.0000000Z,Yet an admission by Iran that they seized an UAE oil tanker may make talks more difficult ... reported that U.S. commercial crude oil inventories (excluding those in the Strategic Petroleum Reserve) decreased by 3.1 million barrels from the previous ...,,Crude Oil & the Peace Put,"[{'_type': 'Organization', 'name': 'MoneyShow.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29bfb61074696104b267e2390ada9425&pid=news'}}}]",https://www.moneyshow.com/articles/tradingidea-52028/crude-oil-_and_-the-peace-put/
4,,Business,2019-07-30T18:36:00.0000000Z,Investing.com – Talk of a sharp drop in Iranian oil exports and the likelihood of the first U.S. rate cut in a decade are helping crude ... tanker data. The drop in exports from OPEC-mamber Iran ...,,Oil up Just Ahead of Expected Fed Cut; Iran Exports Slump Helps,"[{'_type': 'Organization', 'name': 'YAHOO! News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_e1eef5681737e5676d7a09990b13411a&pid=news'}}}]",https://finance.yahoo.com/news/oil-just-ahead-expected-fed-135700501.html
5,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9a609c4f-f87e-94fa-3e75-1453dd4ffe94', 'name': 'Gulf Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/3369b9ee-97d7-1f7d-04db-796f06bac790', 'name': 'Smuggling'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-07-18T14:32:00.0000000Z,"The UK is seeking to de-escalate and offered to facilitate the release of the Iranian oil tanker detained by Gibraltar if Iran gave guarantees that the crude loaded on that vessel wasn’t bound for Syria, the UK’s Foreign Secretary Jeremy Hunt said this ...",,Iran Claims It Seized Foreign Oil Tanker Smuggling Fuel In Gulf,"[{'_type': 'Organization', 'name': 'Crude Oil Prices', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_5d58604e04c5bdf35d6e74b24b0ef6e0&pid=news'}}}]",https://oilprice.com/Energy/Energy-General/Iran-Claims-It-Seized-Foreign-Oil-Tanker-Smuggling-Fuel-In-Gulf.html
6,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-06-20T20:00:00.0000000Z,"Expectations that the U.S. Federal Reserve could cut interest rates at its next meeting, stimulating growth in the world’s largest oil-consuming country, and a drop in U.S. crude inventories ... Tehran for the tanker attacks. Iran denied any role.",,"Oil jumps 5% on Iran tension, potential U.S. fed rate cut","[{'_type': 'Organization', 'name': 'Reuters', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_62e71bb461e92ae25d37bed673fc53b9&pid=news'}}}]",https://www.reuters.com/article/us-global-oil-idUSKCN1TL02F
7,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d0270677-9e09-fed6-0693-0ca81df65388', 'name': 'OPEC'}]",,2019-07-18T16:05:00.0000000Z,"As an example, EIA considers Iranian production declines that result from U.S. sanctions to be unplanned production outages, making Iran a significant contributor to the total OPEC unplanned crude oil production outages. During the fourth quarter of 2015 ...",,EIA: Iran drove unplanned OPEC production outage to highest levels since 2015,"[{'_type': 'Organization', 'name': 'World Oil', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_b158121b4796b1ce533943cbfc9f7e7d&pid=news'}}}]",https://www.worldoil.com/news/2019/7/18/eia-iran-drove-unplanned-opec-production-outage-to-highest-levels-since-2015
8,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d5cbae7d-a1d2-cd04-70ed-1eb66f31f4c8', 'name': 'Dharmendra Pradhan'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7804fb2e-ea6c-f934-6dc5-c5bc671e2ba2', 'name': 'The Times of India'}]",,2019-06-21T23:06:00.0000000Z,Two oil tankers near the strategic ... Strait of Hormuz leading to rising crude oil price. Reiterated the sensitivity of Indian consumers to prevailing oil price volatility. Sought active role of #SaudiArabia within OPEC & OPEC Plus for keeping oil prices ...,,Pradhan dials Saudi oil minister as crude spikes on Iran tension,"[{'_type': 'Organization', 'name': 'Indiatimes'}]",https://timesofindia.indiatimes.com/business/india-business/pradhan-dials-saudi-oil-minister-as-crude-spikes-on-iran-tension/articleshow/69897038.cms
9,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/79464325-4ebf-5477-3c6f-975a3cb4d4a4', 'name': 'Michael Bloomberg'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/24b2a17b-be8b-c0bd-4d2e-5343a4671a7d', 'name': 'Seeking Alpha'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8b35efb3-b950-75ab-b92f-b74a9a3cec91', 'name': 'Petroleum'}]",,2019-07-13T10:03:00.0000000Z,The Brent-WTI spread edges lower after OPEC’s latest ... to underpin the price of crude oil is the growing tension in the Middle East. Iran has not taken economic sanctions without retaliation. Iran has attacked oil tankers over recent months.,,Crude Oil Crawls Higher - Don't Get Too Complacent,"[{'_type': 'Organization', 'name': 'Seeking Alpha'}]",https://seekingalpha.com/article/4274726-crude-oil-crawls-higher-get-complacent
10,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/35fd5680-ec74-293a-28e4-0af5e829d6ee', 'name': 'Gulf of Oman'}]",,2019-06-13T07:10:00.0000000Z,"Attacks on tanker ships near the world's busiest sea lane for oil shipments send oil prices sharply higher, partially reversing a deep slump in crude ... of OPEC's third-largest producer to zero. This has contributed to the crippling of Iran's economy ...",,Explosions on two oil tankers near Iran send oil prices 2% higher,"[{'_type': 'Organization', 'name': 'CNBC', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_4efc5b36002beed4d9e08a53512d7e9e&pid=news'}}}]",https://www.cnbc.com/2019/06/13/oil-jumps-more-than-3percent-on-reports-of-tanker-incident-in-the-gulf-of-oman.html
11,,Business,2019-07-30T16:09:00.0000000Z,"Oil demand expectations are back on the rise as the Federal Reserve ... Iran and risk factors in the Strait of Hormuz. Yes, Iran is still holding onto that UK tanker. As long as crude oil holds recent lows, those lows can remain for the rest of this year ...","{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.F0EABFAB11B22187F56E014608700177&pid=News', 'width': 555, 'height': 370}}",Crude Bottom for 2019 May Be In,"[{'_type': 'Organization', 'name': 'MoneyShow.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29bfb61074696104b267e2390ada9425&pid=news'}}}]",https://www.moneyshow.com/articles/tradingidea-52095/
12,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-06-24T03:20:00.0000000Z,"U.S. crude futures settled at $57.90 a barrel, rising 47 cents, or 0.8%. Last week, Brent climbed 5% and U.S. crude surged 10% after Iran shot down a U.S. drone on Thursday in the Gulf, adding to tensions stoked by attacks on oil tankers in the area in May ...",,Oil mixed on crude demand fears and U.S.-Iran tensions,"[{'_type': 'Organization', 'name': 'Reuters'}]",https://in.reuters.com/article/us-global-oil-idINKCN1TP02I
13,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/f63fbb04-7788-3709-3ea9-c5c8920edcf1', 'name': 'Oil'}]",,2018-10-09T16:02:00.0000000Z,"Iran, the third-largest producer in the Organization of Petroleum Exporting Countries (OPEC), is finding fewer ... The very large crude carrier Dune, operated by National Iranian Tanker Co, offloaded oil into a bonded storage site at the Xingang section ...",,Iranian Tanker Offloads Oil for Bonded Storage in China,"[{'_type': 'Organization', 'name': 'Marine Link', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_793fec7089f411f217a4ad835e0a79b0&pid=news'}}}]",https://www.marinelink.com/news/iranian-tanker-offloads-oil-bonded-442393
14,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/f63fbb04-7788-3709-3ea9-c5c8920edcf1', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/67a3148d-aef6-73c4-ab3f-403ad6273336', 'name': 'Strait of Hormuz'}]",,2019-06-13T15:20:00.0000000Z,"“Supply concern flare-ups are not infrequent occurrences in crude markets ... key Saudi oil pipeline. A day ahead of that incident, the Saudis said two of their tankers had been damaged in a sabotage attack. The U.S. has been blaming Iran for those ...",,"Oil rallies after apparent attack on tankers near Strait of Hormuz, but finish off session high","[{'_type': 'Organization', 'name': 'MarketWatch', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_441785deaf1a49733ea1c3b5b1003bbd&pid=news'}}}]",https://www.marketwatch.com/story/oil-prices-rebound-from-five-month-lows-on-reports-of-gulf-of-oman-tanker-fire-2019-06-13
15,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/31f1c122-bd58-fa8d-3c57-025a8b592d39', 'name': 'Brake fade'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}]",,2019-07-22T01:32:00.0000000Z,"Oil edged ... on fears the tanker capture could disrupt supplies in the heavily trafficked Strait of Hormuz. Brent crude fell 22 cents to $63.04 a barrel on Tuesday. West Texas Intermediate was down 17 cents at $56.05. ""The situation with Iran seems ...",,"Oil slips, Brent around $63/bbl as Iran concerns fade","[{'_type': 'Organization', 'name': 'CNBC', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_4efc5b36002beed4d9e08a53512d7e9e&pid=news'}}}]",https://www.cnbc.com/2019/07/22/oil-markets-middle-east-in-focus.html
16,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/67a3148d-aef6-73c4-ab3f-403ad6273336', 'name': 'Strait of Hormuz'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-07-19T21:13:00.0000000Z,has also been seized in the Strait Crude oil futures are climbing after Iran’s Revolutionary Guard has seized two oil tankers in the Strait of Hormuz – one a British-flagged ship and a second ship flying under a Liberian flag. Crude oil futures climbed ...,,Oil Price Climbs as Iran Seizes British Ship in the Strait of Hormuz,"[{'_type': 'Organization', 'name': 'DailyFX', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_0549242a6935d68a759b33ece6d2d154&pid=news'}}}]",https://www.dailyfx.com/forex/market_alert/2019/07/19/Oil-Price-Climbs-as-Iran-Seizes-British-Ship-in-the-Strait-of-Hormuz.html
17,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fcc3d97-0cf2-94e5-6dad-cd70e387bd69', 'name': 'China'}]",,2019-04-22T16:03:00.0000000Z,"While tight-lipped government agencies have not and likely will not release detailed data about their strategic petroleum reserve and commercial crude storage ... imports from Iran expire, OPEC pushing to cap output and raise oil prices even more, and ...",,Are China’s Crude Reserves Quietly Dwindling?,"[{'_type': 'Organization', 'name': 'Crude Oil Prices', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_5d58604e04c5bdf35d6e74b24b0ef6e0&pid=news'}}}]",https://oilprice.com/Energy/Energy-General/Are-Chinas-Crude-Reserves-Quietly-Dwindling.html
18,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8b35efb3-b950-75ab-b92f-b74a9a3cec91', 'name': 'Petroleum'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d0270677-9e09-fed6-0693-0ca81df65388', 'name': 'OPEC'}]",,2018-06-22T00:00:00.0000000Z,"This statistic shows the estimated crude oil reserves in OPEC countries as of year-end from 2012 to 2017. As of 2017, Kuwait's oil reserves were estimated to be some 101.5 billion barrels. This amount places Kuwait as one of the top five OPEC members based ...",,OPEC countries - oil reserves 2012-2017,"[{'_type': 'Organization', 'name': 'Statista', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_8dffd2774567681a3407c6274e458b9c&pid=news'}}}]",https://www.statista.com/statistics/273339/oil-reserves-in-opec-countries/
19,,,2019-07-19T06:55:00.0000000Z,"Benchmark crude ... Reserve officials sharpened the public case for acting to support the U.S. economy, reviving bets the central bank may deliver a double-barreled interest rate cut this month. MAP: Iran's guards say they seized a foreign oil tanker ...","{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.4458E67B1D5D5E91F549B247730E573D&pid=News', 'width': 700, 'height': 401}}",Oil jumps after U.S. Navy downs Iranian drone,"[{'_type': 'Organization', 'name': 'Reuters', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_62e71bb461e92ae25d37bed673fc53b9&pid=news'}}}]",https://www.reuters.com/article/us-global-oil-idUSKCN1UE04M
20,,,2019-07-29T18:00:00.0000000Z,"A second attack on oil vessels in the region in June, the arrest of a British-flagged oil tanker ... Iran, Iraq, Kuwait, Qatar, UAE and Oman collectively pump about 22 million barrels per day of ...","{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.06D3BBE0ACFEB3AB4E22E5F32D254545&pid=News', 'width': 700, 'height': 350}}",India and China cannot rely on US oil as Iran troubles heat up,"[{'_type': 'Organization', 'name': 'NIKKEI', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_aff395006c3d601f066690b1f04141fc&pid=news'}}}]",https://asia.nikkei.com/Opinion/India-and-China-cannot-rely-on-US-oil-as-Iran-troubles-heat-up
21,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/bf13ed75-3470-fe74-fc28-bdb264cab667', 'name': 'Knob and tube wiring'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a1fef295-b09b-bc52-5ef7-1bfc1389ea0c', 'name': 'Sanctions'}]",,2018-08-24T12:37:00.0000000Z,"As Iran’s customers give in to mounting U.S. pressure, shipments from the OPEC member ... to minimize risks for oil lifters. The vital role played by Iran’s fleet of very large crude carriers, or VLCCs, Aframax and Suezmax tankers, in delivering ...",,Iran's tanker fleet gives oil-export lifeline as sanctions loom,"[{'_type': 'Organization', 'name': 'World Oil', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_b158121b4796b1ce533943cbfc9f7e7d&pid=news'}}}]",https://www.worldoil.com/news/2018/8/24/irans-tanker-fleet-gives-oil-export-lifeline-as-sanctions-loom
22,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/e584e098-90a9-b3c6-793e-f56eed4b567a', 'name': 'Operation Dawn 9: Gulf of Aden'}]",,2019-06-20T20:21:00.0000000Z,"BIMCO says anywhere between 10-40 vessels carrying just crude oil move through daily. During the so-called Tanker War of the 1980s, when Iran and Iraq targeted vessels carrying one another’s exports, the US Navy escorted oil tankers through the Arabian ...",,Crude shippers boost security after attacks on tankers in Gulf,"[{'_type': 'Organization', 'name': 'Arab News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_47805ee2af10c6da99ed6e6e1937f94e&pid=news'}}}]",http://www.arabnews.com/node/1513816/business-economy
23,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/0c3b7b2c-f40e-cba8-3bb6-29450420b38e', 'name': 'NASDAQ'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/846bdeb6-8f84-61cf-baa9-434e4aa6c408', 'name': 'Tank ship'}]",,2019-06-13T13:15:00.0000000Z,Energy stocks are set to open higher as oil prices surge following headlines of suspected attacks on two tankers off the coast of Iran. WTI and Brent crude oil are both higher ... The attacks overshadow OPEC's cut to its oil demand growth forecast ...,,Crude Surges on Reported Tanker Attacks Near Iran,"[{'_type': 'Organization', 'name': 'Nasdaq', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_fefdf3a25667a335662ca70fc37bce11&pid=news'}}}]",https://www.nasdaq.com/article/crude-surges-on-reported-tanker-attacks-near-iran-cm1163357
24,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-07-11T19:49:00.0000000Z,"However, prices gave up most gains as OPEC forecast that world demand for its crude would decline ... A day after Iran warned Britain would face ""consequences"" over the seizure of an Iranian oil tanker, three Iranian vessels tried to block the passage ...",,"Oil hits six-week high on Gulf of Mexico storm, Iran tensions","[{'_type': 'Organization', 'name': 'moneycontrol.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_bc3535dea5b7e3e3a324b04a00a19e3c&pid=news'}}}]",https://www.moneycontrol.com/news/business/commodities/oil-hits-six-week-high-on-gulf-of-mexico-storm-iran-tensions-4196681.html
25,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/502b5268-992d-26c9-a0d8-6f206338406e', 'name': 'Iran'}]",,2019-06-20T01:05:00.0000000Z,"Expectations that the U.S. Federal Reserve could cut interest rates at its next meeting, stimulating growth in the world's largest oil-consuming country, and a drop in U.S. crude inventories ... Tehran for the tanker attacks. Iran denied any role.",,"Oil jumps 5% on Iran tension, potential U.S. fed rate cut","[{'_type': 'Organization', 'name': 'YAHOO!'}]",https://finance.yahoo.com/news/oil-prices-rise-u-stockpiles-005400041.html
26,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a3ce825b-444a-d683-cfcf-064bf89290ff', 'name': 'Oil'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d0270677-9e09-fed6-0693-0ca81df65388', 'name': 'OPEC'}]",,2019-06-18T08:31:00.0000000Z,“Crude remains vulnerable on falling demand expectations from trade uncertainty and OPEC’s inability to solidify ... confrontation as Saudi Arabia accuses Iran of complicity in attacks on the two oil tankers. Iran has denied culpability.,,Oil Holds Losses as OPEC Uncertainty Continues,"[{'_type': 'Organization', 'name': 'Rigzone', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_96c2d76d2efd926cab3dc990f029a409&pid=news'}}}]",https://www.rigzone.com/news/wire/oil_holds_losses_as_opec_uncertainty_continues-18-jun-2019-159092-article
27,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/79464325-4ebf-5477-3c6f-975a3cb4d4a4', 'name': 'Michael Bloomberg'}]",,2019-06-20T12:28:00.0000000Z,Oil jumped the most this year as ... saying a “loose and stupid” individual -- rather than Iran’s top leaders -- may have been culpable. Crude was also boosted by an equity rally after the U.S. Federal Reserve signaled it’s ready to lower interest ...,,Crude Climbs by Most This Year as Iran Shoots Down U.S. Drone,"[{'_type': 'Organization', 'name': 'Bloomberg', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_547fa6d5f7b56fc1176cbdaadbcad3bc&pid=news'}}}]",https://www.bloomberg.com/news/articles/2019-06-19/oil-finds-support-on-tighter-u-s-supplies-robust-gas-demand
28,,,2014-01-29T12:32:00.0000000Z,"Iraq's intention to challenge Saudi Arabia's status as the ""swing producer"" in the OPEC cartel could see a dramatic fall in oil prices if Baghdad decides to break the group's quotas and sell more of its crude ... Iran and Iraq hold greater reserves of ...",,Iraq And Iran Plot Oil Revolution In Challenge To Saudi Arabia,"[{'_type': 'Organization', 'name': 'Business Insider', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_86ac6d5fd1859e509650fb5feef96bf7&pid=news'}}}]",https://www.businessinsider.com/iraq-and-iran-plot-oil-revolution-in-challenge-to-saudi-arabia-2014-1
29,,,2018-10-09T13:35:00.0000000Z,"Iran, the third-largest producer in the Organization of Petroleum Exporting Countries (OPEC), is finding fewer ... The very large crude carrier Dune, operated by National Iranian Tanker Co, offloaded oil into a bonded storage site at the Xingang section ...",,Iranian tanker discharges oil into storage in China ahead of US sanctions,"[{'_type': 'Organization', 'name': 'Gulf Times'}]",https://www.gulf-times.com/story/608817/Iranian-tanker-discharges-oil-into-storage-in-Chin
30,"[{'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d0270677-9e09-fed6-0693-0ca81df65388', 'name': 'OPEC'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/0581f529-a659-ac53-5b4d-b31af2c97854', 'name': 'Oil tanker'}, {'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/52b11378-d75c-46c3-0f68-ccad1013e75f', 'name': 'Rates'}]",,2019-02-22T18:02:00.0000000Z,"Savvy oil traders keep an eye on the cost of moving crude via tankers for myriad clues to the underlying ... Iraq, along with Libya, Iran and Venezuela, are exempt from the OPEC cuts. But check that thought, Tran said, as it appears compliance overall ...",,What oil-tanker rates can tell traders about OPEC members’ compliance with cuts,"[{'_type': 'Organization', 'name': 'MarketWatch', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_441785deaf1a49733ea1c3b5b1003bbd&pid=news'}}}]",https://www.marketwatch.com/story/what-oil-tanker-rates-can-tell-traders-about-opec-members-compliance-with-cuts-2019-02-22
